period,node,buyer,inelastic_dem,max_dem
21,7330,7330,22.772164977669807,22.772164977669807
22,7330,7330,22.150096103511164,22.150096103511164
23,7330,7330,20.722875867044287,20.722875867044287
24,7330,7330,19.513708850722843,19.513708850722843
1,7373,7373,226.9539109062232,226.9539109062232
2,7373,7373,222.41394156419514,222.41394156419514
3,7373,7373,223.90416038127563,223.90416038127563
4,7373,7373,229.5580810075704,229.5580810075704
5,7373,7373,242.38584595824702,242.38584595824702
6,7373,7373,277.7748331890851,277.7748331890851
7,7373,7373,305.21268478483995,305.21268478483995
8,7373,7373,316.2383249372877,316.2383249372877
9,7373,7373,319.44650389710426,319.44650389710426
10,7373,7373,323.89735724451856,323.89735724451856
11,7373,7373,326.49162556868635,326.49162556868635
12,7373,7373,322.273463984986,322.273463984986
13,7373,7373,316.55023136896733,316.55023136896733
14,7373,7373,308.1535157608151,308.1535157608151
15,7373,7373,302.16788559901335,302.16788559901335
16,7373,7373,296.98429983926724,296.98429983926724
17,7373,7373,299.79640726137995,299.79640726137995
18,7373,7373,312.4954495592569,312.4954495592569
19,7373,7373,307.6831808942664,307.6831808942664
20,7373,7373,287.57265116917273,287.57265116917273
21,7373,7373,274.03195736052294,274.03195736052294
22,7373,7373,266.5462066044614,266.5462066044614
23,7373,7373,249.37155696675327,249.37155696675327
24,7373,7373,234.82088053421964,234.82088053421964
1,7420,7420,64.13605408611821,64.13605408611821
2,7420,7420,62.85308117718277,62.85308117718277
3,7420,7420,63.274209653316056,63.274209653316056
4,7420,7420,64.87197969234612,64.87197969234612
5,7420,7420,68.497042699172,68.497042699172
6,7420,7420,78.49779567155771,78.49779567155771
7,7420,7420,86.25159699150653,86.25159699150653
8,7420,7420,89.3673884327197,89.3673884327197
9,7420,7420,90.27400395859077,90.27400395859077
10,7420,7420,91.53179312767494,91.53179312767494
11,7420,7420,92.26492054058602,92.26492054058602
12,7420,7420,91.07288891444684,91.07288891444684
13,7420,7420,89.45553164951704,89.45553164951704
14,7420,7420,87.0826612978238,87.0826612978238
15,7420,7420,85.39115178268071,85.39115178268071
16,7420,7420,83.92629605351692,83.92629605351692
17,7420,7420,84.72098371939778,84.72098371939778
18,7420,7420,88.30967034042308,88.30967034042308
19,7420,7420,86.94974698795752,86.94974698795752
20,7420,7420,81.26661063221506,81.26661063221506
21,7420,7420,77.4400774519432,77.4400774519432
22,7420,7420,75.32464126735,75.32464126735
23,7420,7420,70.47117012126643,70.47117012126643
24,7420,7420,66.35922084072642,66.35922084072642
1,7459,7459,154.03039326586222,154.03039326586222
2,7459,7459,150.9491806074186,150.9491806074186
3,7459,7459,151.96057093565992,151.96057093565992
4,7459,7459,155.79780649632843,155.79780649632843
5,7459,7459,164.50382822640202,164.50382822640202
6,7459,7459,188.5218308185622,188.5218308185622
7,7459,7459,207.1435106776538,207.1435106776538
8,7459,7459,214.62645592370924,214.62645592370924
9,7459,7459,216.8038013806553,216.8038013806553
10,7459,7459,219.8245322803056,219.8245322803056
11,7459,7459,221.58522531535024,221.58522531535024
12,7459,7459,218.72241900810496,218.72241900810496
13,7459,7459,214.83814238525522,214.83814238525522
14,7459,7459,209.13941085821978,209.13941085821978
15,7459,7459,205.07704875093145,205.07704875093145
16,7459,7459,201.55902277855276,201.55902277855276
17,7459,7459,203.46756011287016,203.46756011287016
18,7459,7459,212.08621960823365,212.08621960823365
19,7459,7459,208.82020126992992,208.82020126992992
20,7459,7459,195.17147060927647,195.17147060927647
21,7459,7459,185.98159419731743,185.98159419731743
22,7459,7459,180.90112156636633,180.90112156636633
23,7459,7459,169.2449309885681,169.2449309885681
24,7459,7459,159.3695937263098,159.3695937263098
1,7468,7468,186.69557090432747,186.69557090432747
2,7468,7468,182.96092643482416,182.96092643482416
3,7468,7468,184.18680199570917,184.18680199570917
4,7468,7468,188.83779890939536,188.83779890939536
5,7468,7468,199.39010396256828,199.39010396256828
6,7468,7468,228.5015969014022,228.5015969014022
7,7468,7468,251.07237062194972,251.07237062194972
8,7468,7468,260.1422217411818,260.1422217411818
9,7468,7468,262.7813161726221,262.7813161726221
10,7468,7468,266.44265253553806,266.44265253553806
11,7468,7468,268.57673519542953,268.57673519542953
12,7468,7468,265.10681444415843,265.10681444415843
13,7468,7468,260.39880048485117,260.39880048485117
14,7468,7468,253.49154073362791,253.49154073362791
15,7468,7468,248.56767475653322,248.56767475653322
16,7468,7468,244.30358210933838,244.30358210933838
17,7468,7468,246.6168623631101,246.6168623631101
18,7468,7468,257.0632782996037,257.0632782996037
19,7468,7468,253.10463646713654,253.10463646713654
20,7468,7468,236.5614237363096,236.5614237363096
21,7468,7468,225.42265308921057,225.42265308921057
22,7468,7468,219.26476620605445,219.26476620605445
23,7468,7468,205.1366509143175,205.1366509143175
24,7468,7468,193.16705394738756,193.16705394738756
1,7812,7812,212.60320901097333,212.60320901097333
2,7812,7812,208.35031005420925,208.35031005420925
3,7812,7812,209.74629966890578,209.74629966890578
4,7812,7812,215.04271277694107,215.04271277694107
5,7812,7812,227.05935519593524,227.05935519593524
6,7812,7812,260.2106334395313,260.2106334395313
7,7812,7812,285.9135405819188,285.9135405819188
8,7812,7812,296.24200977837694,296.24200977837694
9,7812,7812,299.24732984188677,299.24732984188677
10,7812,7812,303.4167477678396,303.4167477678396
11,7812,7812,305.84697586371715,305.84697586371715
12,7812,7812,301.8955361848827,301.8955361848827
13,7812,7812,296.5341938082598,296.5341938082598
14,7812,7812,288.6684175529948,288.6684175529948
15,7812,7812,283.06126949693976,283.06126949693976
16,7812,7812,278.2054511402296,278.2054511402296
17,7812,7812,280.8397439780903,280.8397439780903
18,7812,7812,292.73580310795603,292.73580310795603
19,7812,7812,288.2278228016697,288.2278228016697
20,7812,7812,269.3889178566382,269.3889178566382
21,7812,7812,256.70442634706706,256.70442634706706
22,7812,7812,249.69201300622532,249.69201300622532
23,7812,7812,233.60334719722482,233.60334719722482
24,7812,7812,219.97273607232893,219.97273607232893
1,7888,7888,52.166695316999764,52.166695316999764
2,7888,7888,51.123156580573415,51.123156580573415
3,7888,7888,51.46569216709794,51.46569216709794
4,7888,7888,52.7652791778734,52.7652791778734
5,7888,7888,55.71381662808963,55.71381662808963
6,7888,7888,63.84818411740396,63.84818411740396
7,7888,7888,70.15493617394917,70.15493617394917
8,7888,7888,72.68924460781123,72.68924460781123
9,7888,7888,73.4266634681027,73.4266634681027
10,7888,7888,74.44971836743488,74.44971836743488
11,7888,7888,75.04602624640916,75.04602624640916
12,7888,7888,74.0764569217118,74.0764569217118
13,7888,7888,72.76093814119814,72.76093814119814
14,7888,7888,70.8309035229581,70.8309035229581
15,7888,7888,69.4550711185543,69.4550711185543
16,7888,7888,68.2635933515554,68.2635933515554
17,7888,7888,68.90997283231546,68.90997283231546
18,7888,7888,71.82892262139738,71.82892262139738
19,7888,7888,70.72279427918153,70.72279427918153
20,7888,7888,66.10027038151708,66.10027038151708
21,7888,7888,62.98786202743284,62.98786202743284
22,7888,7888,61.26721805460516,61.26721805460516
23,7888,7888,57.31952351499997,57.31952351499997
24,7888,7888,53.974964696509836,53.974964696509836
1,7897,7897,663.4891569499929,663.4891569499929
2,7897,7897,650.2167686518875,650.2167686518875
3,7897,7897,654.5733537517773,654.5733537517773
4,7897,7897,671.102326593988,671.102326593988
5,7897,7897,708.6036982103328,708.6036982103328
6,7897,7897,812.0617492716551,812.0617492716551
7,7897,7897,892.2750267212274,892.2750267212274
8,7897,7897,924.5079706717031,924.5079706717031
9,7897,7897,933.8869319986702,933.8869319986702
10,7897,7897,946.8987938493531,946.8987938493531
11,7897,7897,954.4830161103009,954.4830161103009
12,7897,7897,942.1514177612219,942.1514177612219
13,7897,7897,925.4198145547896,925.4198145547896
14,7897,7897,900.8724087059265,900.8724087059265
15,7897,7897,883.3736985316425,883.3736985316425
16,7897,7897,868.2197277012698,868.2197277012698
17,7897,7897,876.4407923892509,876.4407923892509
18,7897,7897,913.5658493430926,913.5658493430926
19,7897,7897,899.4974066940883,899.4974066940883
20,7897,7897,840.7052124558782,840.7052124558782
21,7897,7897,801.1196266259374,801.1196266259374
22,7897,7897,779.2353839687166,779.2353839687166
23,7897,7897,729.026098023682,729.026098023682
24,7897,7897,686.4878751716292,686.4878751716292
1,7900,7900,204.27555340918897,204.27555340918897
2,7900,7900,200.18924026261033,200.18924026261033
3,7900,7900,201.53054904351822,201.53054904351822
4,7900,7900,206.61950195142919,206.61950195142919
5,7900,7900,218.16545317050824,218.16545317050824
6,7900,7900,250.0181977313068,250.0181977313068
7,7900,7900,274.714323463187,274.714323463187
8,7900,7900,284.63822710881516,284.63822710881516
9,7900,7900,287.52582895641245,287.52582895641245
10,7900,7900,291.5319310194074,291.5319310194074
11,7900,7900,293.8669672190272,293.8669672190272
12,7900,7900,290.07030520761197,290.07030520761197
13,7900,7900,284.91896630687006,284.91896630687006
14,7900,7900,277.3612920600332,277.3612920600332
15,7900,7900,271.97377567433847,271.97377567433847
16,7900,7900,267.30815944640904,267.30815944640904
17,7900,7900,269.83926718367786,269.83926718367786
18,7900,7900,281.2693583542036,281.2693583542036
19,7900,7900,276.9379553800516,276.9379553800516
20,7900,7900,258.83696926995594,258.83696926995594
21,7900,7900,246.64932857118328,246.64932857118328
22,7900,7900,239.9115910619602,239.9115910619602
23,7900,7900,224.45311737740053,224.45311737740053
24,7900,7900,211.35641651480987,211.35641651480987
1,7902,7902,106.67216239136697,106.67216239136697
2,7902,7902,104.53830030028914,104.53830030028914
3,7902,7902,105.23872825510841,105.23872825510841
4,7902,7902,107.8961662203225,107.8961662203225
5,7902,7902,113.92543190018236,113.92543190018236
6,7902,7902,130.55885221746342,130.55885221746342
7,7902,7902,143.45510480639527,143.45510480639527
8,7902,7902,148.63734146455383,148.63734146455383
9,7902,7902,150.1452396347842,150.1452396347842
10,7902,7902,152.2372157067529,152.2372157067529
11,7902,7902,153.45656553358518,153.45656553358518
12,7902,7902,151.4739585115126,151.4739585115126
13,7902,7902,148.78394274319314,148.78394274319314
14,7902,7902,144.8373449192982,144.8373449192982
15,7902,7902,142.02399788295565,142.02399788295565
16,7902,7902,139.58762523035267,139.58762523035267
17,7902,7902,140.9093631038962,140.9093631038962
18,7902,7902,146.87812696791127,146.87812696791127
19,7902,7902,144.61627960668707,144.61627960668707
20,7902,7902,135.16399176531118,135.16399176531118
21,7902,7902,128.79963750906356,128.79963750906356
22,7902,7902,125.28120851577847,125.28120851577847
23,7902,7902,117.20883378624391,117.20883378624391
24,7902,7902,110.36977067815404,110.36977067815404
1,7903,7903,80.09478006117533,80.09478006117533
2,7903,7903,78.4925699715485,78.4925699715485
3,7903,7903,79.01848621560215,79.01848621560215
4,7903,7903,81.01382318617121,81.01382318617121
5,7903,7903,85.54089658313696,85.54089658313696
6,7903,7903,98.030098190299,98.030098190299
7,7903,7903,107.7132478665397,107.7132478665397
8,7903,7903,111.60432962634624,111.60432962634624
9,7903,7903,112.73653478270319,112.73653478270319
10,7903,7903,114.30729476001414,114.30729476001414
11,7903,7903,115.22284342808601,115.22284342808601
12,7903,7903,113.73420318848873,113.73420318848873
13,7903,7903,111.71440517844972,111.71440517844972
14,7903,7903,108.75110268594904,108.75110268594904
15,7903,7903,106.63870140842647,106.63870140842647
16,7903,7903,104.80935130074468,104.80935130074468
17,7903,7903,105.80177802114424,105.80177802114424
18,7903,7903,110.28342363709613,110.28342363709613
19,7903,7903,108.58511582306177,108.58511582306177
20,7903,7903,101.48786665553956,101.48786665553956
21,7903,7903,96.70919204205096,96.70919204205096
22,7903,7903,94.06738006355076,94.06738006355076
23,7903,7903,88.00623848697589,88.00623848697589
24,7903,7903,82.87112879024691,82.87112879024691
1,7914,7914,109.00912721836875,109.00912721836875
2,7914,7914,106.82851665476791,106.82851665476791
3,7914,7914,107.54428952673864,107.54428952673864
4,7914,7914,110.25994642100996,110.25994642100996
5,7914,7914,116.42130074996635,116.42130074996635
6,7914,7914,133.4191246507391,133.4191246507391
7,7914,7914,146.59790726460747,146.59790726460747
8,7914,7914,151.89367593077841,151.89367593077841
9,7914,7914,153.43460900821916,153.43460900821916
10,7914,7914,155.57241591730153,155.57241591730153
11,7914,7914,156.81847915832952,156.81847915832952
12,7914,7914,154.79243734715658,154.79243734715658
13,7914,7914,152.04348893798957,152.04348893798957
14,7914,7914,148.01042937849274,148.01042937849274
15,7914,7914,145.1354477701804,145.1354477701804
16,7914,7914,142.64569926893088,142.64569926893088
17,7914,7914,143.99639366544855,143.99639366544855
18,7914,7914,150.09592070983027,150.09592070983027
19,7914,7914,147.78452098547095,147.78452098547095
20,7914,7914,138.12515321129172,138.12515321129172
21,7914,7914,131.6213692133945,131.6213692133945
22,7914,7914,128.02585877149826,128.02585877149826
23,7914,7914,119.77663513039775,119.77663513039775
24,7914,7914,112.7877423987683,112.7877423987683
1,7949,7949,131.81827055840958,131.81827055840958
2,7949,7949,129.18138756897469,129.18138756897469
3,7949,7949,130.04692923969003,130.04692923969003
4,7949,7949,133.33081201508156,133.33081201508156
5,7949,7949,140.78137228159605,140.78137228159605
6,7949,7949,161.33583232573358,161.33583232573358
7,7949,7949,177.27215230695285,177.27215230695285
8,7949,7949,183.6760111824915,183.6760111824915
9,7949,7949,185.53937013689892,185.53937013689892
10,7949,7949,188.1244932062594,188.1244932062594
11,7949,7949,189.63128356070087,189.63128356070087
12,7949,7949,187.181311393757,187.181311393757
13,7949,7949,183.8571711644274,183.8571711644274
14,7949,7949,178.980231501137,178.980231501137
15,7949,7949,175.50368680102397,175.50368680102397
16,7949,7949,172.4929816432562,172.4929816432562
17,7949,7949,174.12629624676853,174.12629624676853
18,7949,7949,181.50209244596203,181.50209244596203
19,7949,7949,178.7070538835132,178.7070538835132
20,7949,7949,167.0265534779895,167.0265534779895
21,7949,7949,159.1619133275287,159.1619133275287
22,7949,7949,154.81407585446985,154.81407585446985
23,7949,7949,144.83877909201507,144.83877909201507
24,7949,7949,136.38752572901782,136.38752572901782
1,8038,8038,113.03196247977667,113.03196247977667
2,8038,8038,110.7708794154734,110.7708794154734
3,8038,8038,111.51306692282374,111.51306692282374
4,8038,8038,114.32894148318348,114.32894148318348
5,8038,8038,120.71767230881525,120.71767230881525
6,8038,8038,138.34277804460584,138.34277804460584
7,8038,8038,152.0079059100539,152.0079059100539
8,8038,8038,157.49910779792063,157.49910779792063
9,8038,8038,159.09690693857624,159.09690693857624
10,8038,8038,161.31360673704677,161.31360673704677
11,8038,8038,162.60565426647213,162.60565426647213
12,8038,8038,160.50484410656497,160.50484410656497
13,8038,8038,157.65444945271759,157.65444945271759
14,8038,8038,153.47255525321123,153.47255525321123
15,8038,8038,150.49147631447397,150.49147631447397
16,8038,8038,147.9098469926139,147.9098469926139
17,8038,8038,149.31038694963047,149.31038694963047
18,8038,8038,155.6350088378861,155.6350088378861
19,8038,8038,153.23831001471154,153.23831001471154
20,8038,8038,143.22247626124752,143.22247626124752
21,8038,8038,136.47867886018904,136.47867886018904
22,8038,8038,132.75048094012004,132.75048094012004
23,8038,8038,124.19683079282264,124.19683079282264
24,8038,8038,116.95002237251259,116.95002237251259
1,8039,8039,94.42720385012308,94.42720385012308
2,8039,8039,92.53828900912643,92.53828900912643
3,8039,8039,93.15831443834186,93.15831443834186
4,8039,8039,95.5107035793783,95.5107035793783
5,8039,8039,100.84786640288878,100.84786640288878
6,8039,8039,115.57192688703053,115.57192688703053
7,8039,8039,126.98781126415551,126.98781126415551
8,8039,8039,131.57517601189707,131.57517601189707
9,8039,8039,132.90998168859434,132.90998168859434
10,8039,8039,134.7618186305757,134.7618186305757
11,8039,8039,135.84119859327365,135.84119859327365
12,8039,8039,134.0861761653878,134.0861761653878
