id,complex_order_id,t,p,q
9508117_07_04,9508117,7,136.65,25.0
9508117_07_05,9508117,7,151.65,10.0
9508117_07_06,9508117,7,156.65,10.0
9508117_07_25,9508117,7,650.0,22.0
9508117_08_01,9508117,8,4.0,295.0
9508117_08_02,9508117,8,131.61,20.0
9508117_08_03,9508117,8,134.61,10.0
9508117_08_04,9508117,8,136.61,25.0
9508117_08_05,9508117,8,151.61,10.0
9508117_08_06,9508117,8,156.61,10.0
9508117_08_25,9508117,8,650.0,22.0
9508117_09_01,9508117,9,4.0,295.0
9508117_09_02,9508117,9,131.64,20.0
9508117_09_03,9508117,9,134.64,10.0
9508117_09_04,9508117,9,136.64,25.0
9508117_09_05,9508117,9,151.64,10.0
9508117_09_06,9508117,9,156.64,10.0
9508117_09_25,9508117,9,650.0,22.0
9508117_10_01,9508117,10,4.0,295.0
9508117_10_02,9508117,10,131.6,20.0
9508117_10_03,9508117,10,134.6,10.0
9508117_10_04,9508117,10,136.6,25.0
9508117_10_05,9508117,10,151.6,10.0
9508117_10_06,9508117,10,156.6,10.0
9508117_10_25,9508117,10,650.0,22.0
9508117_11_01,9508117,11,4.0,295.0
9508117_11_02,9508117,11,131.63,20.0
9508117_11_03,9508117,11,134.63,10.0
9508117_11_04,9508117,11,136.63,25.0
9508117_11_05,9508117,11,151.63,10.0
9508117_11_06,9508117,11,156.63,10.0
9508117_11_25,9508117,11,650.0,22.0
9508117_12_01,9508117,12,4.0,295.0
9508117_12_02,9508117,12,131.63,20.0
9508117_12_03,9508117,12,134.63,10.0
9508117_12_04,9508117,12,136.63,25.0
9508117_12_05,9508117,12,151.63,10.0
9508117_12_06,9508117,12,156.63,10.0
9508117_12_25,9508117,12,650.0,22.0
9508117_13_01,9508117,13,4.0,295.0
9508117_13_02,9508117,13,131.63,20.0
9508117_13_03,9508117,13,134.63,10.0
9508117_13_04,9508117,13,136.63,25.0
9508117_13_05,9508117,13,151.63,10.0
9508117_13_06,9508117,13,156.63,10.0
9508117_13_25,9508117,13,650.0,22.0
9508117_14_01,9508117,14,4.0,295.0
9508117_14_02,9508117,14,131.59,20.0
9508117_14_03,9508117,14,134.59,10.0
9508117_14_04,9508117,14,136.59,25.0
9508117_14_05,9508117,14,151.59,10.0
9508117_14_06,9508117,14,156.59,10.0
9508117_14_25,9508117,14,650.0,22.0
9508117_15_01,9508117,15,4.0,295.0
9508117_15_02,9508117,15,131.64,20.0
9508117_15_03,9508117,15,134.64,10.0
9508117_15_04,9508117,15,136.64,25.0
9508117_15_05,9508117,15,151.64,10.0
9508117_15_06,9508117,15,156.64,10.0
9508117_15_25,9508117,15,650.0,22.0
9508117_16_01,9508117,16,4.0,295.0
9508117_16_02,9508117,16,131.65,20.0
9508117_16_03,9508117,16,134.65,10.0
9508117_16_04,9508117,16,136.65,25.0
9508117_16_05,9508117,16,151.65,10.0
9508117_16_06,9508117,16,156.65,10.0
9508117_16_25,9508117,16,650.0,22.0
9508117_17_01,9508117,17,4.0,295.0
9508117_17_02,9508117,17,131.6,20.0
9508117_17_03,9508117,17,134.6,10.0
9508117_17_04,9508117,17,136.6,25.0
9508117_17_05,9508117,17,151.6,10.0
9508117_17_06,9508117,17,156.6,10.0
9508117_17_25,9508117,17,650.0,22.0
9508117_18_01,9508117,18,4.0,295.0
9508117_18_02,9508117,18,131.65,20.0
9508117_18_03,9508117,18,134.65,10.0
9508117_18_04,9508117,18,136.65,25.0
9508117_18_05,9508117,18,151.65,10.0
9508117_18_06,9508117,18,156.65,10.0
9508117_18_25,9508117,18,650.0,22.0
9508117_19_01,9508117,19,4.0,295.0
9508117_19_02,9508117,19,131.59,20.0
9508117_19_03,9508117,19,134.59,10.0
9508117_19_04,9508117,19,136.59,25.0
9508117_19_05,9508117,19,151.59,10.0
9508117_19_06,9508117,19,156.59,10.0
9508117_19_25,9508117,19,650.0,22.0
9508117_20_01,9508117,20,4.0,295.0
9508117_20_02,9508117,20,131.67,20.0
9508117_20_03,9508117,20,134.67,10.0
9508117_20_04,9508117,20,136.67,25.0
9508117_20_05,9508117,20,151.67,10.0
9508117_20_06,9508117,20,156.67,10.0
9508117_20_25,9508117,20,650.0,22.0
9508117_21_01,9508117,21,4.0,295.0
9508117_21_02,9508117,21,131.68,20.0
9508117_21_03,9508117,21,134.68,10.0
9508117_21_04,9508117,21,136.68,25.0
9508117_21_05,9508117,21,151.68,10.0
9508117_21_06,9508117,21,156.68,10.0
9508117_21_25,9508117,21,650.0,22.0
9508117_22_01,9508117,22,4.0,295.0
9508117_22_02,9508117,22,131.66,20.0
9508117_22_03,9508117,22,134.66,10.0
9508117_22_04,9508117,22,136.66,25.0
9508117_22_05,9508117,22,151.66,10.0
9508117_22_06,9508117,22,156.66,10.0
9508117_22_25,9508117,22,650.0,22.0
9508117_23_01,9508117,23,4.0,295.0
9508117_23_02,9508117,23,131.63,20.0
9508117_23_03,9508117,23,134.63,10.0
9508117_23_04,9508117,23,136.63,25.0
9508117_23_05,9508117,23,151.63,10.0
9508117_23_06,9508117,23,156.63,10.0
9508117_23_25,9508117,23,650.0,22.0
9508117_24_01,9508117,24,4.0,295.0
9508117_24_02,9508117,24,131.66,20.0
9508117_24_03,9508117,24,134.66,10.0
9508117_24_04,9508117,24,136.66,25.0
9508117_24_05,9508117,24,151.66,10.0
9508117_24_06,9508117,24,156.66,10.0
9508117_24_25,9508117,24,650.0,22.0
9508118_24_25,9508118,24,650.0,392.0
9508119_01_25,9508119,1,650.0,392.0
9508119_02_25,9508119,2,650.0,392.0
9508119_03_01,9508119,3,0.0,100.0
9508119_03_06,9508119,3,158.63,150.0
9508119_03_25,9508119,3,650.0,142.0
9508119_04_01,9508119,4,0.0,230.0
9508119_04_06,9508119,4,158.63,20.0
9508119_04_25,9508119,4,650.0,142.0
9508119_05_01,9508119,5,4.0,295.0
9508119_05_02,9508119,5,133.64,20.0
9508119_05_03,9508119,5,136.64,10.0
9508119_05_04,9508119,5,143.64,25.0
9508119_05_05,9508119,5,148.64,10.0
9508119_05_06,9508119,5,158.64,10.0
9508119_05_25,9508119,5,650.0,22.0
9508119_06_01,9508119,6,4.0,295.0
9508119_06_02,9508119,6,133.62,20.0
9508119_06_03,9508119,6,136.62,10.0
9508119_06_04,9508119,6,143.62,25.0
9508119_06_05,9508119,6,148.62,10.0
9508119_06_06,9508119,6,158.62,10.0
9508119_06_25,9508119,6,650.0,22.0
9508119_07_01,9508119,7,4.0,295.0
9508119_07_02,9508119,7,133.7,20.0
9508119_07_03,9508119,7,136.7,10.0
9508119_07_04,9508119,7,143.7,25.0
9508119_07_05,9508119,7,148.7,10.0
9508119_07_06,9508119,7,158.7,10.0
9508119_07_25,9508119,7,650.0,22.0
9508119_08_01,9508119,8,4.0,295.0
9508119_08_02,9508119,8,133.7,20.0
9508119_08_03,9508119,8,136.7,10.0
9508119_08_04,9508119,8,143.7,25.0
9508119_08_05,9508119,8,148.7,10.0
9508119_08_06,9508119,8,158.7,10.0
9508119_08_25,9508119,8,650.0,22.0
9508119_09_01,9508119,9,4.0,295.0
9508119_09_02,9508119,9,133.67,20.0
9508119_09_03,9508119,9,136.67,10.0
9508119_09_04,9508119,9,143.67,25.0
9508119_09_05,9508119,9,148.67,10.0
9508119_09_06,9508119,9,158.67,10.0
9508119_09_25,9508119,9,650.0,22.0
9508119_10_01,9508119,10,4.0,295.0
9508119_10_02,9508119,10,133.67,20.0
9508119_10_03,9508119,10,136.67,10.0
9508119_10_04,9508119,10,143.67,25.0
9508119_10_05,9508119,10,148.67,10.0
9508119_10_06,9508119,10,158.67,10.0
9508119_10_25,9508119,10,650.0,22.0
9508119_11_01,9508119,11,4.0,295.0
9508119_11_02,9508119,11,133.66,20.0
9508119_11_03,9508119,11,136.66,10.0
9508119_11_04,9508119,11,143.66,25.0
9508119_11_05,9508119,11,148.66,10.0
9508119_11_06,9508119,11,158.66,10.0
9508119_11_25,9508119,11,650.0,22.0
9508119_12_01,9508119,12,4.0,295.0
9508119_12_02,9508119,12,133.63,20.0
9508119_12_03,9508119,12,136.63,10.0
9508119_12_04,9508119,12,143.63,25.0
9508119_12_05,9508119,12,148.63,10.0
9508119_12_06,9508119,12,158.63,10.0
9508119_12_25,9508119,12,650.0,22.0
9508119_13_01,9508119,13,4.0,295.0
9508119_13_02,9508119,13,133.68,20.0
9508119_13_03,9508119,13,136.68,10.0
9508119_13_04,9508119,13,143.68,25.0
9508119_13_05,9508119,13,148.68,10.0
9508119_13_06,9508119,13,158.68,10.0
9508119_13_25,9508119,13,650.0,22.0
9508119_14_01,9508119,14,4.0,295.0
9508119_14_02,9508119,14,133.68,20.0
9508119_14_03,9508119,14,136.68,10.0
9508119_14_04,9508119,14,143.68,25.0
9508119_14_05,9508119,14,148.68,10.0
9508119_14_06,9508119,14,158.68,10.0
9508119_14_25,9508119,14,650.0,22.0
9508119_15_01,9508119,15,4.0,295.0
9508119_15_02,9508119,15,133.71,20.0
9508119_15_03,9508119,15,136.71,10.0
9508119_15_04,9508119,15,143.71,25.0
9508119_15_05,9508119,15,148.71,10.0
9508119_15_06,9508119,15,158.71,10.0
9508119_15_25,9508119,15,650.0,22.0
9508119_16_01,9508119,16,4.0,295.0
9508119_16_02,9508119,16,133.67,20.0
9508119_16_03,9508119,16,136.67,10.0
9508119_16_04,9508119,16,143.67,25.0
9508119_16_05,9508119,16,148.67,10.0
9508119_16_06,9508119,16,158.67,10.0
9508119_16_25,9508119,16,650.0,22.0
9508119_17_01,9508119,17,4.0,295.0
9508119_17_02,9508119,17,133.71,20.0
9508119_17_03,9508119,17,136.71,10.0
9508119_17_04,9508119,17,143.71,25.0
9508119_17_05,9508119,17,148.71,10.0
9508119_17_06,9508119,17,158.71,10.0
9508119_17_25,9508119,17,650.0,22.0
9508119_18_01,9508119,18,4.0,295.0
9508119_18_02,9508119,18,133.67,20.0
9508119_18_03,9508119,18,136.67,10.0
9508119_18_04,9508119,18,143.67,25.0
9508119_18_05,9508119,18,148.67,10.0
9508119_18_06,9508119,18,158.67,10.0
9508119_18_25,9508119,18,650.0,22.0
9508119_19_01,9508119,19,4.0,295.0
9508119_19_02,9508119,19,133.63,20.0
9508119_19_03,9508119,19,136.63,10.0
9508119_19_04,9508119,19,143.63,25.0
9508119_19_05,9508119,19,148.63,10.0
9508119_19_06,9508119,19,158.63,10.0
9508119_19_25,9508119,19,650.0,22.0
9508119_20_01,9508119,20,4.0,295.0
9508119_20_02,9508119,20,133.7,20.0
9508119_20_03,9508119,20,136.7,10.0
9508119_20_04,9508119,20,143.7,25.0
9508119_20_05,9508119,20,148.7,10.0
9508119_20_06,9508119,20,158.7,10.0
9508119_20_25,9508119,20,650.0,22.0
9508119_21_01,9508119,21,4.0,295.0
9508119_21_02,9508119,21,133.69,20.0
9508119_21_03,9508119,21,136.69,10.0
9508119_21_04,9508119,21,143.69,25.0
9508119_21_05,9508119,21,148.69,10.0
9508119_21_06,9508119,21,158.69,10.0
9508119_21_25,9508119,21,650.0,22.0
9508119_22_01,9508119,22,4.0,295.0
9508119_22_02,9508119,22,133.7,20.0
9508119_22_03,9508119,22,136.7,10.0
9508119_22_04,9508119,22,143.7,25.0
9508119_22_05,9508119,22,148.7,10.0
9508119_22_06,9508119,22,158.7,10.0
9508119_22_25,9508119,22,650.0,22.0
9508119_23_01,9508119,23,4.0,295.0
9508119_23_02,9508119,23,133.69,20.0
9508119_23_03,9508119,23,136.69,10.0
9508119_23_04,9508119,23,143.69,25.0
9508119_23_05,9508119,23,148.69,10.0
9508119_23_06,9508119,23,158.69,10.0
9508119_23_25,9508119,23,650.0,22.0
9508119_24_01,9508119,24,4.0,295.0
9508119_24_02,9508119,24,133.65,20.0
9508119_24_03,9508119,24,136.65,10.0
9508119_24_04,9508119,24,143.65,25.0
9508119_24_05,9508119,24,148.65,10.0
9508119_24_06,9508119,24,158.65,10.0
9508119_24_25,9508119,24,650.0,22.0
9508047_01_01,9508047,1,-5.0,200.0
9508047_01_02,9508047,1,99.98,150.0
9508047_01_03,9508047,1,206.43,400.0
9508047_01_04,9508047,1,211.43,80.1
9508047_02_01,9508047,2,-5.0,200.0
9508047_02_02,9508047,2,99.98,150.0
9508047_02_03,9508047,2,206.43,400.0
9508047_02_04,9508047,2,211.43,80.1
9508047_03_01,9508047,3,-5.0,200.0
9508047_03_02,9508047,3,99.98,150.0
9508047_03_03,9508047,3,206.43,400.0
9508047_03_04,9508047,3,211.43,80.1
9508047_04_01,9508047,4,-5.0,200.0
9508047_04_02,9508047,4,99.98,150.0
9508047_04_03,9508047,4,206.43,400.0
9508047_04_04,9508047,4,211.43,80.1
9508047_05_01,9508047,5,-5.0,200.0
9508047_05_02,9508047,5,99.98,150.0
9508047_05_03,9508047,5,206.43,400.0
9508047_05_04,9508047,5,211.43,80.1
9508047_06_01,9508047,6,-5.0,200.0
9508047_06_02,9508047,6,99.98,150.0
9508047_06_03,9508047,6,206.43,400.0
9508047_06_04,9508047,6,211.43,80.1
9508047_07_01,9508047,7,-5.0,200.0
9508047_07_02,9508047,7,99.98,150.0
9508047_07_03,9508047,7,206.43,400.0
9508047_07_04,9508047,7,211.43,80.1
9508047_08_01,9508047,8,-5.0,200.0
9508047_08_02,9508047,8,99.98,150.0
9508047_08_03,9508047,8,206.43,400.0
9508047_08_04,9508047,8,211.43,80.1
9508047_09_01,9508047,9,-5.0,350.0
9508047_09_02,9508047,9,206.43,400.0
9508047_09_03,9508047,9,211.43,80.1
9508047_10_01,9508047,10,-5.0,200.0
9508047_10_02,9508047,10,99.98,150.0
9508047_10_03,9508047,10,206.43,400.0
9508047_10_04,9508047,10,211.43,80.1
9508047_11_01,9508047,11,-5.0,200.0
9508047_11_02,9508047,11,99.98,150.0
9508047_11_03,9508047,11,206.43,400.0
9508047_11_04,9508047,11,211.43,80.1
9508047_12_01,9508047,12,-5.0,200.0
9508047_12_02,9508047,12,99.98,150.0
9508047_12_03,9508047,12,206.43,400.0
9508047_12_04,9508047,12,211.43,80.1
9508047_13_01,9508047,13,-5.0,200.0
9508047_13_02,9508047,13,99.98,150.0
9508047_13_03,9508047,13,206.43,400.0
9508047_13_04,9508047,13,211.43,80.1
9508047_14_01,9508047,14,-5.0,200.0
9508047_14_02,9508047,14,99.98,150.0
9508047_14_03,9508047,14,206.43,400.0
9508047_14_04,9508047,14,211.43,80.1
9508047_15_01,9508047,15,-5.0,200.0
9508047_15_02,9508047,15,99.98,150.0
9508047_15_03,9508047,15,206.43,400.0
9508047_15_04,9508047,15,211.43,80.1
9508047_16_01,9508047,16,-5.0,200.0
9508047_16_02,9508047,16,99.98,150.0
9508047_16_03,9508047,16,206.43,400.0
9508047_16_04,9508047,16,211.43,80.1
9508047_17_01,9508047,17,-5.0,200.0
9508047_17_02,9508047,17,99.98,150.0
9508047_17_03,9508047,17,206.43,400.0
9508047_17_04,9508047,17,211.43,80.1
9508047_18_01,9508047,18,-5.0,200.0
9508047_18_02,9508047,18,99.98,150.0
9508047_18_03,9508047,18,206.43,400.0
9508047_18_04,9508047,18,211.43,80.1
9508047_19_01,9508047,19,-5.0,200.0
9508047_19_02,9508047,19,99.98,150.0
9508047_19_03,9508047,19,206.43,400.0
9508047_19_04,9508047,19,211.43,80.1
9508047_20_01,9508047,20,-5.0,350.0
9508047_20_02,9508047,20,206.43,400.0
9508047_20_03,9508047,20,211.43,80.1
9508047_21_01,9508047,21,-5.0,350.0
9508047_21_02,9508047,21,206.43,400.0
9508047_21_03,9508047,21,211.43,80.1
9508047_22_01,9508047,22,-5.0,350.0
9508047_22_02,9508047,22,206.43,400.0
9508047_22_03,9508047,22,211.43,80.1
9508047_23_01,9508047,23,-5.0,350.0
9508047_23_02,9508047,23,206.43,400.0
9508047_23_03,9508047,23,211.43,80.1
9508047_24_01,9508047,24,-5.0,200.0
9508047_24_02,9508047,24,99.98,150.0
9508047_24_03,9508047,24,206.43,400.0
9508047_24_04,9508047,24,211.43,80.1
9508048_01_01,9508048,1,-5.0,220.0
9508048_01_02,9508048,1,101.86,130.0
9508048_01_03,9508048,1,249.62,400.0
9508048_01_04,9508048,1,254.62,68.0
9508048_02_01,9508048,2,-5.0,220.0
9508048_02_02,9508048,2,101.86,130.0
9508048_02_03,9508048,2,249.62,400.0
9508048_02_04,9508048,2,254.62,68.0
9508048_03_01,9508048,3,-5.0,220.0
9508048_03_02,9508048,3,101.86,130.0
9508048_03_03,9508048,3,249.62,400.0
9508048_03_04,9508048,3,254.62,68.0
9508048_04_01,9508048,4,-5.0,220.0
9508048_04_02,9508048,4,101.86,130.0
9508048_04_03,9508048,4,249.62,400.0
9508048_04_04,9508048,4,254.62,68.0
9508048_05_01,9508048,5,-5.0,220.0
9508048_05_02,9508048,5,101.86,130.0
9508048_05_03,9508048,5,249.62,400.0
9508048_05_04,9508048,5,254.62,68.0
9508048_06_01,9508048,6,-5.0,220.0
9508048_06_02,9508048,6,101.86,130.0
9508048_06_03,9508048,6,249.62,400.0
9508048_06_04,9508048,6,254.62,68.0
9508048_07_01,9508048,7,-5.0,220.0
9508048_07_02,9508048,7,101.86,130.0
9508048_07_03,9508048,7,249.62,400.0
9508048_07_04,9508048,7,254.62,68.0
9508048_08_01,9508048,8,-5.0,220.0
9508048_08_02,9508048,8,101.86,130.0
9508048_08_03,9508048,8,249.62,400.0
9508048_08_04,9508048,8,254.62,68.0
9508048_09_01,9508048,9,-5.0,350.0
9508048_09_02,9508048,9,249.62,400.0
9508048_09_03,9508048,9,254.62,68.0
9508048_10_01,9508048,10,-5.0,220.0
9508048_10_02,9508048,10,101.86,130.0
9508048_10_03,9508048,10,249.62,400.0
9508048_10_04,9508048,10,254.62,68.0
9508048_11_01,9508048,11,-5.0,220.0
9508048_11_02,9508048,11,101.86,130.0
9508048_11_03,9508048,11,249.62,400.0
9508048_11_04,9508048,11,254.62,68.0
9508048_12_01,9508048,12,-5.0,220.0
9508048_12_02,9508048,12,101.86,130.0
9508048_12_03,9508048,12,249.62,400.0
9508048_12_04,9508048,12,254.62,68.0
9508048_13_01,9508048,13,-5.0,220.0
9508048_13_02,9508048,13,101.86,130.0
9508048_13_03,9508048,13,249.62,400.0
9508048_13_04,9508048,13,254.62,68.0
9508048_14_01,9508048,14,-5.0,220.0
9508048_14_02,9508048,14,101.86,130.0
9508048_14_03,9508048,14,249.62,400.0
9508048_14_04,9508048,14,254.62,68.0
9508048_15_01,9508048,15,-5.0,220.0
9508048_15_02,9508048,15,101.86,130.0
9508048_15_03,9508048,15,249.62,400.0
9508048_15_04,9508048,15,254.62,68.0
9508048_16_01,9508048,16,-5.0,220.0
9508048_16_02,9508048,16,101.86,130.0
9508048_16_03,9508048,16,249.62,400.0
9508048_16_04,9508048,16,254.62,68.0
9508048_17_01,9508048,17,-5.0,220.0
9508048_17_02,9508048,17,101.86,130.0
9508048_17_03,9508048,17,249.62,400.0
9508048_17_04,9508048,17,254.62,68.0
9508048_18_01,9508048,18,-5.0,220.0
9508048_18_02,9508048,18,101.86,130.0
9508048_18_03,9508048,18,249.62,400.0
9508048_18_04,9508048,18,254.62,68.0
9508048_19_01,9508048,19,-5.0,220.0
9508048_19_02,9508048,19,101.86,130.0
9508048_19_03,9508048,19,249.62,400.0
9508048_19_04,9508048,19,254.62,68.0
9508048_20_01,9508048,20,-5.0,350.0
9508048_20_02,9508048,20,249.62,400.0
9508048_20_03,9508048,20,254.62,68.0
9508048_21_01,9508048,21,-5.0,350.0
9508048_21_02,9508048,21,249.62,400.0
9508048_21_03,9508048,21,254.62,68.0
9508048_22_01,9508048,22,-5.0,350.0
9508048_22_02,9508048,22,249.62,400.0
9508048_22_03,9508048,22,254.62,68.0
9508048_23_01,9508048,23,-5.0,350.0
9508048_23_02,9508048,23,249.62,400.0
9508048_23_03,9508048,23,254.62,68.0
9508048_24_01,9508048,24,-5.0,220.0
9508048_24_02,9508048,24,101.86,130.0
9508048_24_03,9508048,24,249.62,400.0
9508048_24_04,9508048,24,254.62,68.0
