id,t,p,q
8386,24,253.79,103
8387,24,253.15,103
8388,24,248.61,88.2
8389,24,246.95,8.3
8390,24,245.2,190.3
8391,24,243.97,75
8392,24,240.2,10
8393,24,240,128.5
8394,24,237.41,404.9
8395,24,233.4,50
8396,24,231.6,44.7
8397,24,229,45
8398,24,228,58
8399,24,221,1151
8400,24,220,453.2
8401,24,210.2,10
8402,24,210,320.5
8403,24,207.72,2
8404,24,200.5,30
8405,24,200.26,38
8406,24,200.16,60
8407,24,200.03,17.4
8408,24,200,121
8409,24,195,141
8410,24,190,158.3
8411,24,187.17,182
8412,24,185,1078.5
8413,24,184.89,59
8414,24,181.85,15
8415,24,180.92,15.8
8416,24,179.32,370
8417,24,176.85,380
8418,24,173.47,400
8419,24,172.94,400
8420,24,170.5,52.6
8421,24,170.2,49.9
8422,24,170,520
8423,24,168.57,345
8424,24,166.55,133
8425,24,165,23
8426,24,163.83,193
8427,24,163.76,215
8428,24,163.36,176
8429,24,160,140
8430,24,158.96,205
8431,24,158.46,191
8432,24,157.3,110
8433,24,155,50
8434,24,152.14,12.7
8435,24,150,47.5
8436,24,147.4,25
8437,24,145.13,106.6
8438,24,145.1,369
8439,24,145,20
8440,24,144.93,47
8441,24,144,27
8442,24,141.87,60
8443,24,140.4,37.8
8444,24,140,152
8445,24,139,20
8446,24,138.59,50
8447,24,138.1,63
8448,24,136.36,2.8
8449,24,136.18,20
8450,24,135,115.3
8451,24,134.64,85
8452,24,134.22,40
8453,24,133.85,390
8454,24,133.25,66
8455,24,133.06,60
8456,24,132.49,102
8457,24,132.08,15
8458,24,131.37,27.9
8459,24,131.09,400
8460,24,130.22,9.6
8461,24,130,231.7
8462,24,128.22,40
8463,24,128,55
8464,24,127.39,195
8465,24,127.17,720
8466,24,126.69,40.1
8467,24,126.5,12.3
8468,24,126.36,5.1
8469,24,126.22,225
8470,24,126.1,30
8471,24,125,264.4
8472,24,124.2,1.2
8473,24,123.47,1
8474,24,123,65
8475,24,122.26,18
8476,24,122,84.4
8477,24,121.24,4
8478,24,120.5,190
8479,24,120.43,419
8480,24,120,143.5
8481,24,119.22,387.9
8482,24,118.57,374
8483,24,118.46,378
8484,24,117.21,11.6
8485,24,117.1,1.1
8486,24,116.43,4.9
8487,24,116,56
8488,24,115.84,182
8489,24,115,197.5
8490,24,114.9,1
8491,24,114.06,0.4
8492,24,113.52,157
8493,24,113.33,4.3
8494,24,113,226
8495,24,112.9,1.1
8496,24,112.17,193
8497,24,112,78
8498,24,111.6,150
8499,24,111.43,50.2
8500,24,111.1,486
8501,24,110.81,50
8502,24,110.8,50
8503,24,110,66.5
8504,24,109.28,4.1
8505,24,108.59,115
8506,24,108.22,195
8507,24,108,25.7
8508,24,106.69,27
8509,24,106.66,265.6
8510,24,106.6,100
8511,24,105.5,185
8512,24,105.39,2.1
8513,24,104.64,140
8514,24,103.09,165
8515,24,101.08,24.7
8516,24,100.74,94.2
8517,24,100.73,35.7
8518,24,100.15,202
8519,24,100,8
8520,24,99.33,1.7
8521,24,99.07,8.4
8522,24,98.78,31.8
8523,24,98.48,173
8524,24,98.18,173.3
8525,24,97.51,173.4
8526,24,97.3,158
8527,24,95.06,9.2
8528,24,95,94.2
8529,24,93.72,10
8530,24,93.49,0.9
8531,24,92.67,2.4
8532,24,92.5,110
8533,24,92.44,9.1
8534,24,92,60
8535,24,90,82.4
8536,24,89.5,60
8537,24,89.02,12
8538,24,89,60
8539,24,88.49,7.5
8540,24,88.12,5
8541,24,88.03,3.1
8542,24,87.86,8.4
8543,24,87.5,60
8544,24,86.5,60
8545,24,85.5,2
8546,24,85,60
8547,24,83.49,2.5
8548,24,80.5,20.2
8549,24,80.2,99.9
8550,24,76.33,5.2
8551,24,76.07,7.7
8552,24,75.76,4.2
8553,24,75.73,2.9
8554,24,75.5,6.2
8555,24,75,195
8556,24,73.49,5
8557,24,73.48,12.8
8558,24,70.21,6.3
8559,24,70.09,15.6
8560,24,64.11,0.4
8561,24,58.39,0.5
8562,24,52.5,2.3
8563,24,50,34.5
8564,24,48.17,1
8565,24,48.14,2.7
8566,24,46.74,2.7
8567,24,46.7,34.4
8568,24,45.71,1.2
8569,24,41.11,0.1
8570,24,40.97,1
8571,24,40.93,3.7
8572,24,40.9,49
8573,24,39.82,1
8574,24,39.65,0.2
8575,24,37.58,6
8576,24,37.3,0.1
8577,24,35.07,1
8578,24,34.99,25.4
8579,24,34.07,0.3
8580,24,32.63,4
8581,24,31,16.4
8582,24,30.8,219
8583,24,29.85,20.4
8584,24,29.33,0.9
8585,24,29.31,0.1
8586,24,29.29,3.7
8587,24,29.26,61.2
8588,24,29.22,1.7
8589,24,29.17,22.1
8590,24,25.63,1
8591,24,25.2,73.3
8592,24,23.39,5
8593,24,20,32
8594,24,17.58,2.5
8595,24,17.5,0.4
8596,24,15,28
8597,24,12.35,17.6
8598,24,11,47
8599,24,10,17.8
8600,24,6,0.2
8601,24,5,91.6
8602,24,3,66
8603,24,1,889.9
8604,24,0.2,39.5
8605,24,0.1,7
8606,24,0.01,124.5
8607,24,0,10595.2
8608,24,-0.01,256.7
8609,24,-0.99,1.2
8610,24,-1,278.4
8611,24,-2,38.7
8612,24,-5,34.4
8613,24,-5.5,402.5
8614,24,-5.84,1
8615,24,-5.85,2.3
8616,24,-10,106
8617,24,-50,100
8618,24,-500,1730.8
8619,24,4000,-17682.2
8620,24,3999,-3.3
8621,24,3950,-16.4
8622,24,3500,-0.1
8623,24,3000,-3003.9
8624,24,2000,-8
8625,24,1100,-1224.2
8626,24,1000,-255.2
8627,24,999,-11.9
8628,24,900,-2.3
8629,24,853,-122.4
8630,24,841.7,-391.5
8631,24,802,-11
8632,24,800,-1811
8633,24,777,-2.2
8634,24,700,-118.6
8635,24,650,-38.4
8636,24,600,-0.1
8637,24,501,-98
8638,24,500.13,-0.5
8639,24,500,-913.4
8640,24,400,-234
8641,24,375,-395.7
8642,24,350,-508.7
8643,24,329.97,-167.6
8644,24,323.68,-0.3
8645,24,320,-383.9
8646,24,301.07,-3
8647,24,300,-465.3
8648,24,288,-2.5
8649,24,285.21,-5.3
8650,24,280,-1.3
8651,24,276.5,-292.2
8652,24,275,-0.3
8653,24,250,-42.7
8654,24,217,-21.4
8655,24,214.35,-2.8
8656,24,204.88,-4.9
8657,24,201.07,-0.3
8658,24,200.02,-20
8659,24,200.01,-23
8660,24,200,-37.7
8661,24,198.98,-4.4
8662,24,193.76,-17.3
8663,24,190,-0.8
8664,24,185.21,-5.3
8665,24,180,-0.7
8666,24,168.6,-45.3
8667,24,153,-50
8668,24,138.6,-16.3
8669,24,137,-72
8670,24,126.4,-25
8671,24,126.1,-19.2
8672,24,125.74,-15
8673,24,122,-30
8674,24,119.68,-1.1
8675,24,119.5,-25
8676,24,119.4,-25
8677,24,117.02,-3.5
8678,24,112.5,-25
8679,24,110.8,-92
8680,24,110.1,-21
8681,24,109.8,-79
8682,24,109.28,-21
8683,24,108.6,-24.7
8684,24,108.48,-1
8685,24,108.47,-1
8686,24,106.6,-21
8687,24,105.77,-25
8688,24,105,-151
8689,24,103.9,-120
8690,24,103,-167
8691,24,101.8,-9
8692,24,100.74,-89.8
8693,24,100,-176
8694,24,99.35,-0.4
8695,24,98.03,-20
8696,24,96.61,-10
8697,24,96,-200
8698,24,95.77,-25
8699,24,94.52,-40
8700,24,91.2,-3
8701,24,90,-37
8702,24,89,-1.5
8703,24,85,-48.4
8704,24,84.13,-25
8705,24,80.5,-178.6
8706,24,79.5,-20.2
8707,24,75,-39
8708,24,74.99,-51
8709,24,74.5,-1
8710,24,74.35,-2.3
8711,24,72,-14
8712,24,71.13,-25
8713,24,69,-100
8714,24,60,-11
8715,24,50.5,-60
8716,24,37.04,-2.6
8717,24,33.4,-50
8718,24,26.5,-50
8719,24,5,-20
8720,24,1,-0.2
8721,24,-266.6,-150
8722,24,-273.5,-150
8723,24,-499,-1.9
8724,24,-500,-5
